epoch,run_id,timestamp,train_c_loss,train_c_accuracy,val_c_loss,val_c_accuracy
0,r1518886420,1518886502,1.2122864888,0.566870590137,1.05066034635,0.638400004307
1,r1518886420,1518886581,0.687727081109,0.765905880928,1.00147197008,0.658000004292
2,r1518886420,1518886659,0.446953453877,0.852823524124,0.912305021087,0.703600004514
3,r1518886420,1518886736,0.296991585274,0.904423525263,0.90231367588,0.724400003751
4,r1518886420,1518886814,0.193172773951,0.93835293861,0.940068999728,0.723733334144
5,r1518886420,1518886888,0.140827877054,0.954588234284,1.06420388043,0.716000001629
6,r1518886420,1518886963,0.103162438599,0.96635294185,0.979695851803,0.756933332682
7,r1518886420,1518887040,0.0781431883111,0.974705885018,1.37964350462,0.690400003592
8,r1518886420,1518887114,0.0798413292845,0.972094119437,1.2011188519,0.727466669083
9,r1518886420,1518887189,0.0662254845822,0.977670590948,1.10814974705,0.749866667589
10,r1518886420,1518887263,0.0587355861646,0.980211767379,1.32079235355,0.727733334303
11,r1518886420,1518887338,0.0569779226743,0.980729414505,1.21005473812,0.735333334605
12,r1518886420,1518887413,0.0443413898091,0.984682356891,1.26149714152,0.738933333556
13,r1518886420,1518887487,0.0472401083826,0.984282357062,1.18703929543,0.750266667207
14,r1518886420,1518887562,0.0402261211113,0.986823533773,1.4028391993,0.714000000755
15,r1518886420,1518887636,0.0411713514663,0.985952944685,1.34168635388,0.742533334494
16,r1518886420,1518887711,0.0370626851398,0.987858827885,1.41941761414,0.735733332634
17,r1518886420,1518887785,0.036456274769,0.98769412195,1.47969586929,0.716800004641
